age,sex,province,education,marital_status,n,educ,agegroup
59,Male,New Brunswick,Trade certificate or diploma,Married,1,College degree,55 to 70
59,Male,Newfoundland and Labrador,Trade certificate or diploma,Divorced,1,College degree,55 to 70
59,Male,Nova Scotia,Less than high school diploma or its equivalent,"Single, never married",1,Less than high school,55 to 70
59,Male,Ontario,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
59,Male,Ontario,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Single, never married",1,Bachelor's degree,55 to 70
59,Male,Ontario,"College, CEGEP or other non-university certificate or di...",Divorced,1,College degree,55 to 70
59,Male,Quebec,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Male,Quebec,High school diploma or a high school equivalency certificate,Living common-law,1,High school,55 to 70
59,Male,Quebec,Less than high school diploma or its equivalent,"Single, never married",1,Less than high school,55 to 70
59,Male,Quebec,Trade certificate or diploma,Living common-law,1,College degree,55 to 70
59,Male,Saskatchewan,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Separated,1,Bachelor's degree,55 to 70
59,Female,Alberta,"College, CEGEP or other non-university certificate or di...",Married,2,College degree,55 to 70
59,Female,Alberta,"University certificate, diploma or degree above the bach...",Married,1,Master or doctorate degree,55 to 70
59,Female,British Columbia,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,British Columbia,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Female,British Columbia,"University certificate, diploma or degree above the bach...",Living common-law,1,Master or doctorate degree,55 to 70
59,Female,Manitoba,"University certificate, diploma or degree above the bach...",Married,1,Master or doctorate degree,55 to 70
59,Female,New Brunswick,"University certificate, diploma or degree above the bach...",Married,1,Master or doctorate degree,55 to 70
59,Female,Nova Scotia,"College, CEGEP or other non-university certificate or di...",Divorced,1,College degree,55 to 70
59,Female,Nova Scotia,"College, CEGEP or other non-university certificate or di...","Single, never married",1,College degree,55 to 70
59,Female,Nova Scotia,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Female,Nova Scotia,Trade certificate or diploma,Widowed,1,College degree,55 to 70
59,Female,Ontario,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
59,Female,Ontario,"College, CEGEP or other non-university certificate or di...",Married,2,College degree,55 to 70
59,Female,Ontario,"College, CEGEP or other non-university certificate or di...",Separated,1,College degree,55 to 70
59,Female,Ontario,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Female,Ontario,Less than high school diploma or its equivalent,Married,2,Less than high school,55 to 70
59,Female,Quebec,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Divorced,1,Bachelor's degree,55 to 70
59,Female,Quebec,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,Quebec,"College, CEGEP or other non-university certificate or di...",Widowed,1,College degree,55 to 70
59,Female,Quebec,High school diploma or a high school equivalency certificate,Divorced,2,High school,55 to 70
59,Female,Quebec,Trade certificate or diploma,Divorced,1,College degree,55 to 70
59,Male,Alberta,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Male,Alberta,Trade certificate or diploma,Married,1,College degree,55 to 70
59,Male,British Columbia,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Widowed,1,Bachelor's degree,55 to 70
59,Male,British Columbia,"College, CEGEP or other non-university certificate or di...",Divorced,1,College degree,55 to 70
59,Male,British Columbia,Less than high school diploma or its equivalent,"Single, never married",1,Less than high school,55 to 70
59,Male,New Brunswick,Less than high school diploma or its equivalent,Living common-law,1,Less than high school,55 to 70
59,Male,Ontario,"College, CEGEP or other non-university certificate or di...",Divorced,1,College degree,55 to 70
59,Male,Ontario,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Male,Ontario,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
59,Male,Quebec,"College, CEGEP or other non-university certificate or di...",Divorced,1,College degree,55 to 70
59,Male,Quebec,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Male,Saskatchewan,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Female,Alberta,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
59,Female,British Columbia,"College, CEGEP or other non-university certificate or di...",Living common-law,1,College degree,55 to 70
59,Female,British Columbia,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,British Columbia,High school diploma or a high school equivalency certificate,Married,2,High school,55 to 70
59,Female,Manitoba,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,Manitoba,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Female,New Brunswick,University certificate or diploma below the bachelor's level,Married,1,Bachelor's degree,55 to 70
59,Female,Nova Scotia,"College, CEGEP or other non-university certificate or di...",Living common-law,1,College degree,55 to 70
59,Female,Nova Scotia,High school diploma or a high school equivalency certificate,Divorced,1,High school,55 to 70
59,Female,Nova Scotia,Trade certificate or diploma,Divorced,1,College degree,55 to 70
59,Female,Ontario,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,Ontario,"College, CEGEP or other non-university certificate or di...","Single, never married",1,College degree,55 to 70
59,Female,Ontario,"College, CEGEP or other non-university certificate or di...",Widowed,1,College degree,55 to 70
59,Female,Prince Edward Island,"College, CEGEP or other non-university certificate or di...",Widowed,1,College degree,55 to 70
59,Female,Prince Edward Island,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Male,Alberta,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Male,Alberta,Trade certificate or diploma,Married,1,College degree,55 to 70
59,Male,British Columbia,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,3,Bachelor's degree,55 to 70
59,Male,Manitoba,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
59,Male,New Brunswick,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Male,Ontario,"College, CEGEP or other non-university certificate or di...",Divorced,1,College degree,55 to 70
59,Male,Ontario,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
59,Male,Ontario,Trade certificate or diploma,Married,1,College degree,55 to 70
59,Male,Ontario,"University certificate, diploma or degree above the bach...",Divorced,1,Master or doctorate degree,55 to 70
59,Male,Quebec,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Living common-law,1,Bachelor's degree,55 to 70
59,Male,Quebec,High school diploma or a high school equivalency certificate,Living common-law,1,High school,55 to 70
59,Male,Quebec,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
59,Male,Quebec,"NA",Living common-law,1,No schooling,55 to 70
59,Male,Quebec,"University certificate, diploma or degree above the bach...",Married,1,Master or doctorate degree,55 to 70
59,Female,Alberta,High school diploma or a high school equivalency certificate,Divorced,1,High school,55 to 70
59,Female,British Columbia,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Living common-law,1,Bachelor's degree,55 to 70
59,Female,British Columbia,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
59,Female,British Columbia,"College, CEGEP or other non-university certificate or di...",Living common-law,1,College degree,55 to 70
59,Female,British Columbia,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,Manitoba,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Living common-law,1,Bachelor's degree,55 to 70
59,Female,Manitoba,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Female,New Brunswick,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Female,Newfoundland and Labrador,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,Newfoundland and Labrador,Trade certificate or diploma,Divorced,1,College degree,55 to 70
59,Female,Newfoundland and Labrador,"University certificate, diploma or degree above the bach...","Single, never married",1,Master or doctorate degree,55 to 70
59,Female,Nova Scotia,Trade certificate or diploma,Separated,1,College degree,55 to 70
59,Female,Ontario,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,2,Bachelor's degree,55 to 70
59,Female,Ontario,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Single, never married",1,Bachelor's degree,55 to 70
59,Female,Ontario,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Widowed,1,Bachelor's degree,55 to 70
59,Female,Ontario,"College, CEGEP or other non-university certificate or di...",Divorced,1,College degree,55 to 70
59,Female,Ontario,"College, CEGEP or other non-university certificate or di...",Married,2,College degree,55 to 70
59,Female,Ontario,"College, CEGEP or other non-university certificate or di...","Single, never married",1,College degree,55 to 70
59,Female,Ontario,High school diploma or a high school equivalency certificate,Living common-law,1,High school,55 to 70
59,Female,Ontario,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
59,Female,Quebec,"College, CEGEP or other non-university certificate or di...",Divorced,1,College degree,55 to 70
59,Female,Quebec,High school diploma or a high school equivalency certificate,Living common-law,2,High school,55 to 70
59,Female,Quebec,Trade certificate or diploma,"Single, never married",1,College degree,55 to 70
59,Female,Saskatchewan,"College, CEGEP or other non-university certificate or di...",Married,2,College degree,55 to 70
59,Female,Saskatchewan,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Female,Saskatchewan,Trade certificate or diploma,Separated,1,College degree,55 to 70
59,Male,Alberta,"College, CEGEP or other non-university certificate or di...",Divorced,1,College degree,55 to 70
59,Male,Alberta,"College, CEGEP or other non-university certificate or di...",Married,2,College degree,55 to 70
59,Male,Alberta,Less than high school diploma or its equivalent,Divorced,1,Less than high school,55 to 70
59,Male,Alberta,Trade certificate or diploma,Separated,1,College degree,55 to 70
59,Male,British Columbia,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
59,Male,British Columbia,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Male,British Columbia,High school diploma or a high school equivalency certificate,Separated,1,High school,55 to 70
59,Male,British Columbia,Trade certificate or diploma,Married,1,College degree,55 to 70
59,Male,Manitoba,"College, CEGEP or other non-university certificate or di...",Divorced,1,College degree,55 to 70
59,Male,New Brunswick,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Single, never married",1,Bachelor's degree,55 to 70
59,Male,New Brunswick,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Male,New Brunswick,"College, CEGEP or other non-university certificate or di...","Single, never married",1,College degree,55 to 70
59,Male,New Brunswick,High school diploma or a high school equivalency certificate,Divorced,1,High school,55 to 70
59,Male,Newfoundland and Labrador,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
59,Male,Nova Scotia,Less than high school diploma or its equivalent,Divorced,1,Less than high school,55 to 70
59,Male,Nova Scotia,Trade certificate or diploma,Married,2,College degree,55 to 70
59,Male,Ontario,"College, CEGEP or other non-university certificate or di...","Single, never married",1,College degree,55 to 70
59,Male,Ontario,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Male,Ontario,University certificate or diploma below the bachelor's level,Married,1,Bachelor's degree,55 to 70
59,Male,Prince Edward Island,"University certificate, diploma or degree above the bach...",Married,1,Master or doctorate degree,55 to 70
59,Male,Quebec,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Male,Saskatchewan,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Female,British Columbia,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
59,Female,British Columbia,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Separated,1,Bachelor's degree,55 to 70
59,Female,British Columbia,"University certificate, diploma or degree above the bach...",Living common-law,1,Master or doctorate degree,55 to 70
59,Female,Manitoba,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
59,Female,New Brunswick,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Single, never married",1,Bachelor's degree,55 to 70
59,Female,Newfoundland and Labrador,Less than high school diploma or its equivalent,Living common-law,1,Less than high school,55 to 70
59,Female,Newfoundland and Labrador,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
59,Female,Nova Scotia,"College, CEGEP or other non-university certificate or di...",Divorced,1,College degree,55 to 70
59,Female,Nova Scotia,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Female,Ontario,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Living common-law,1,Bachelor's degree,55 to 70
59,Female,Ontario,Less than high school diploma or its equivalent,Divorced,1,Less than high school,55 to 70
59,Female,Ontario,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
59,Female,Ontario,"University certificate, diploma or degree above the bach...",Separated,1,Master or doctorate degree,55 to 70
59,Female,Prince Edward Island,High school diploma or a high school equivalency certificate,Divorced,1,High school,55 to 70
59,Female,Quebec,"College, CEGEP or other non-university certificate or di...",Living common-law,1,College degree,55 to 70
59,Female,Quebec,High school diploma or a high school equivalency certificate,Living common-law,1,High school,55 to 70
59,Female,Saskatchewan,"College, CEGEP or other non-university certificate or di...",Divorced,1,College degree,55 to 70
59,Female,Saskatchewan,High school diploma or a high school equivalency certificate,Separated,1,High school,55 to 70
59,Male,Alberta,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
59,Male,Alberta,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Male,Alberta,Less than high school diploma or its equivalent,"Single, never married",1,Less than high school,55 to 70
59,Male,Alberta,Trade certificate or diploma,Divorced,1,College degree,55 to 70
59,Male,British Columbia,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
59,Male,British Columbia,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Single, never married",1,Bachelor's degree,55 to 70
59,Male,British Columbia,"College, CEGEP or other non-university certificate or di...",Married,2,College degree,55 to 70
59,Male,British Columbia,Trade certificate or diploma,Married,1,College degree,55 to 70
59,Male,New Brunswick,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Single, never married",1,Bachelor's degree,55 to 70
59,Male,New Brunswick,High school diploma or a high school equivalency certificate,Living common-law,1,High school,55 to 70
59,Male,New Brunswick,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Male,New Brunswick,High school diploma or a high school equivalency certificate,Widowed,1,High school,55 to 70
59,Male,New Brunswick,Trade certificate or diploma,Married,1,College degree,55 to 70
59,Male,Ontario,"College, CEGEP or other non-university certificate or di...",Divorced,1,College degree,55 to 70
59,Male,Ontario,"College, CEGEP or other non-university certificate or di...","Single, never married",1,College degree,55 to 70
59,Male,Ontario,Trade certificate or diploma,Separated,1,College degree,55 to 70
59,Male,Prince Edward Island,"College, CEGEP or other non-university certificate or di...",Living common-law,1,College degree,55 to 70
59,Male,Quebec,Less than high school diploma or its equivalent,Married,2,Less than high school,55 to 70
59,Male,Saskatchewan,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Male,Saskatchewan,Trade certificate or diploma,Married,1,College degree,55 to 70
59,Female,Alberta,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,British Columbia,"College, CEGEP or other non-university certificate or di...",Living common-law,1,College degree,55 to 70
59,Female,British Columbia,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Female,Manitoba,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,Newfoundland and Labrador,"University certificate, diploma or degree above the bach...",Married,1,Master or doctorate degree,55 to 70
59,Female,Nova Scotia,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,Nova Scotia,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
59,Female,Ontario,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Single, never married",1,Bachelor's degree,55 to 70
59,Female,Ontario,"College, CEGEP or other non-university certificate or di...",Separated,1,College degree,55 to 70
59,Female,Ontario,"College, CEGEP or other non-university certificate or di...","Single, never married",1,College degree,55 to 70
59,Female,Quebec,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,Quebec,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Female,Quebec,High school diploma or a high school equivalency certificate,"Single, never married",1,High school,55 to 70
59,Female,Quebec,Trade certificate or diploma,Married,2,College degree,55 to 70
59,Female,Quebec,"University certificate, diploma or degree above the bach...",Living common-law,1,Master or doctorate degree,55 to 70
59,Male,Alberta,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Male,British Columbia,Trade certificate or diploma,Married,1,College degree,55 to 70
59,Male,Manitoba,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Single, never married",1,Bachelor's degree,55 to 70
59,Male,New Brunswick,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Male,New Brunswick,Trade certificate or diploma,Married,1,College degree,55 to 70
59,Male,Newfoundland and Labrador,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
59,Male,Newfoundland and Labrador,High school diploma or a high school equivalency certificate,Divorced,1,High school,55 to 70
59,Male,Newfoundland and Labrador,High school diploma or a high school equivalency certificate,"Single, never married",1,High school,55 to 70
59,Male,Newfoundland and Labrador,Trade certificate or diploma,Married,1,College degree,55 to 70
59,Male,Nova Scotia,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
59,Male,Nova Scotia,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
59,Male,Ontario,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
59,Male,Ontario,Trade certificate or diploma,Married,1,College degree,55 to 70
59,Male,Quebec,High school diploma or a high school equivalency certificate,"Single, never married",1,High school,55 to 70
59,Male,Quebec,"University certificate, diploma or degree above the bach...",Divorced,1,Master or doctorate degree,55 to 70
59,Male,Saskatchewan,Trade certificate or diploma,Married,1,College degree,55 to 70
59,Female,Alberta,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Female,British Columbia,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Divorced,1,Bachelor's degree,55 to 70
59,Female,British Columbia,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
59,Female,British Columbia,High school diploma or a high school equivalency certificate,"Single, never married",1,High school,55 to 70
59,Female,British Columbia,"University certificate, diploma or degree above the bach...",Married,1,Master or doctorate degree,55 to 70
59,Female,Manitoba,"College, CEGEP or other non-university certificate or di...",Divorced,1,College degree,55 to 70
59,Female,Manitoba,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Female,New Brunswick,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Female,Newfoundland and Labrador,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,Nova Scotia,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
59,Female,Nova Scotia,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,Nova Scotia,Trade certificate or diploma,Married,1,College degree,55 to 70
59,Female,Ontario,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,Ontario,"College, CEGEP or other non-university certificate or di...",Widowed,1,College degree,55 to 70
59,Female,Ontario,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
59,Female,Prince Edward Island,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,Quebec,University certificate or diploma below the bachelor's level,Living common-law,1,Bachelor's degree,55 to 70
59,Male,British Columbia,High school diploma or a high school equivalency certificate,Living common-law,1,High school,55 to 70
59,Male,British Columbia,Less than high school diploma or its equivalent,"Single, never married",1,Less than high school,55 to 70
59,Male,British Columbia,"University certificate, diploma or degree above the bach...",Married,1,Master or doctorate degree,55 to 70
59,Male,Manitoba,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
59,Male,Manitoba,"University certificate, diploma or degree above the bach...",Married,1,Master or doctorate degree,55 to 70
59,Male,Newfoundland and Labrador,"College, CEGEP or other non-university certificate or di...",Divorced,1,College degree,55 to 70
59,Male,Nova Scotia,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Male,Nova Scotia,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
59,Male,Nova Scotia,"University certificate, diploma or degree above the bach...",Married,1,Master or doctorate degree,55 to 70
59,Male,Ontario,Less than high school diploma or its equivalent,Divorced,1,Less than high school,55 to 70
59,Male,Ontario,Less than high school diploma or its equivalent,Widowed,1,Less than high school,55 to 70
59,Male,Quebec,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Living common-law,1,Bachelor's degree,55 to 70
59,Male,Quebec,"College, CEGEP or other non-university certificate or di...","Single, never married",1,College degree,55 to 70
59,Female,British Columbia,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Divorced,1,Bachelor's degree,55 to 70
59,Female,British Columbia,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,British Columbia,"College, CEGEP or other non-university certificate or di...",Widowed,1,College degree,55 to 70
59,Female,Manitoba,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,Manitoba,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
59,Female,Manitoba,Less than high school diploma or its equivalent,Widowed,1,Less than high school,55 to 70
59,Female,New Brunswick,High school diploma or a high school equivalency certificate,Living common-law,1,High school,55 to 70
59,Female,New Brunswick,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Female,Newfoundland and Labrador,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
59,Female,Newfoundland and Labrador,Trade certificate or diploma,Living common-law,1,College degree,55 to 70
59,Female,Nova Scotia,"NA",Living common-law,1,No schooling,55 to 70
59,Female,Ontario,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
59,Female,Ontario,"College, CEGEP or other non-university certificate or di...",Divorced,1,College degree,55 to 70
59,Female,Ontario,"College, CEGEP or other non-university certificate or di...",Married,2,College degree,55 to 70
59,Female,Ontario,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Female,Ontario,University certificate or diploma below the bachelor's level,"Single, never married",1,Bachelor's degree,55 to 70
59,Female,Ontario,"University certificate, diploma or degree above the bach...",Married,1,Master or doctorate degree,55 to 70
59,Female,Prince Edward Island,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,Prince Edward Island,University certificate or diploma below the bachelor's level,Separated,1,Bachelor's degree,55 to 70
59,Female,Quebec,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,Quebec,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Male,Alberta,Trade certificate or diploma,Separated,1,College degree,55 to 70
59,Male,British Columbia,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,2,Bachelor's degree,55 to 70
59,Male,British Columbia,University certificate or diploma below the bachelor's level,Married,1,Bachelor's degree,55 to 70
59,Male,British Columbia,"University certificate, diploma or degree above the bach...",Married,1,Master or doctorate degree,55 to 70
59,Male,Nova Scotia,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
59,Male,Ontario,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Male,Ontario,High school diploma or a high school equivalency certificate,Living common-law,1,High school,55 to 70
59,Male,Ontario,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Male,Ontario,"NA",Married,1,No schooling,55 to 70
59,Male,Ontario,University certificate or diploma below the bachelor's level,Married,1,Bachelor's degree,55 to 70
59,Male,Quebec,"College, CEGEP or other non-university certificate or di...",Divorced,1,College degree,55 to 70
59,Male,Quebec,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Male,Quebec,Less than high school diploma or its equivalent,Widowed,1,Less than high school,55 to 70
59,Male,Quebec,Trade certificate or diploma,"Single, never married",1,College degree,55 to 70
59,Male,Saskatchewan,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Separated,1,Bachelor's degree,55 to 70
59,Male,Saskatchewan,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,Alberta,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Single, never married",1,Bachelor's degree,55 to 70
59,Female,Alberta,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,Alberta,"College, CEGEP or other non-university certificate or di...",Widowed,1,College degree,55 to 70
59,Female,Alberta,Trade certificate or diploma,Married,1,College degree,55 to 70
59,Female,British Columbia,High school diploma or a high school equivalency certificate,Divorced,1,High school,55 to 70
59,Female,British Columbia,Less than high school diploma or its equivalent,Divorced,1,Less than high school,55 to 70
59,Female,British Columbia,"NA",Married,1,No schooling,55 to 70
59,Female,British Columbia,"University certificate, diploma or degree above the bach...",Married,1,Master or doctorate degree,55 to 70
59,Female,British Columbia,"University certificate, diploma or degree above the bach...","Single, never married",1,Master or doctorate degree,55 to 70
59,Female,Manitoba,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
59,Female,Manitoba,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Female,Manitoba,Trade certificate or diploma,Married,1,College degree,55 to 70
59,Female,Manitoba,University certificate or diploma below the bachelor's level,Divorced,1,Bachelor's degree,55 to 70
59,Female,New Brunswick,"College, CEGEP or other non-university certificate or di...",Divorced,1,College degree,55 to 70
59,Female,New Brunswick,High school diploma or a high school equivalency certificate,Living common-law,1,High school,55 to 70
59,Female,New Brunswick,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
59,Female,New Brunswick,Less than high school diploma or its equivalent,Living common-law,1,Less than high school,55 to 70
59,Female,Newfoundland and Labrador,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,Newfoundland and Labrador,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
59,Female,Nova Scotia,"College, CEGEP or other non-university certificate or di...",Divorced,1,College degree,55 to 70
59,Female,Nova Scotia,High school diploma or a high school equivalency certificate,Living common-law,1,High school,55 to 70
59,Female,Nova Scotia,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
59,Female,Nova Scotia,Trade certificate or diploma,Widowed,1,College degree,55 to 70
59,Female,Ontario,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Living common-law,1,Bachelor's degree,55 to 70
59,Female,Ontario,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,Ontario,High school diploma or a high school equivalency certificate,Married,2,High school,55 to 70
59,Female,Ontario,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
59,Female,Ontario,University certificate or diploma below the bachelor's level,Separated,1,Bachelor's degree,55 to 70
59,Female,Prince Edward Island,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Widowed,1,Bachelor's degree,55 to 70
59,Female,Prince Edward Island,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
59,Female,Prince Edward Island,"University certificate, diploma or degree above the bach...",Married,1,Master or doctorate degree,55 to 70
59,Female,Quebec,High school diploma or a high school equivalency certificate,Living common-law,1,High school,55 to 70
59,Female,Quebec,Less than high school diploma or its equivalent,Divorced,1,Less than high school,55 to 70
59,Female,Quebec,"University certificate, diploma or degree above the bach...",Married,1,Master or doctorate degree,55 to 70
59,Male,Alberta,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
